ID,Author,Title,Year
QUETPO-3,Matthieu Queloz,The Practical Origins of Ideas: Genealogy as Conceptual Reverse-Engineering (Open Access),2021
QUEFPE,Matthieu Queloz,From Paradigm-Based Explanation to Pragmatic Genealogy,2020
WILTAT-22,Bernard Williams,Truth and Truthfulness: An Essay in Genealogy,2002
QUEPOT-2,Matthieu Queloz,Pr\'{e}cis of the Practical Origins of Ideas: Genealogy as Conceptual Reverse-Engineering,2024
QUEGCE,Matthieu Queloz,"Genealogy, Evaluation, and Engineering",2022
QUENPG,Matthieu Queloz,Nietzsche?s Pragmatic Genealogy of Justice,2017
KOOGAC-2,Colin Koopman,Genealogy as Critique: Foucault and the Problems of Modernity,2013
KOOHWB,Colin Koopman,How We Became Our Data: A Genealogy of the Informational Person,2019
SMYTFO,Nicholas Smyth,The Function of Morality,2017
TESHFC,Francesco Testini,"How Far Can Genealogies Affect the Space of Reasons? Vindication, Justification and Excuses.",forthcoming
QUEDCB,Matthieu Queloz,Debunking Concepts,2023
SMYAGO,Nick Smyth,A Genealogy of Emancipatory Values,2020
SMYPAP,Nicholas Smyth,Purity and Practical Reason: On Pragmatic Genealogy,2023
CUETTN,Damian Cueni and Matthieu Queloz,Theorizing the Normative Significance of Critical Histories for International Law,2022
TESTPG-3,Francesco Testini,Testing Pragmatic Genealogy in Political Theory: The Curious Case of John Rawls,2022
OWENGO-2,David Owen,Nietzsche's Genealogy of Morality,2007
QUEGAK,Matthieu Queloz,Genealogy and Knowledge-First Epistemology: A Mismatch?,2019
LICEAE,Eli B. Lichtenstein,Explanation and Evaluation in Foucault's Genealogy of Morality,2023
SKIAGO,Quentin Skinner,A Genealogy of the Modern State,2009
ADAOTG,Zed Adams,On the Genealogy of Color: A Case Study in Historicized Conceptual Analysis,2015
BLUVUP-2,Charlie Blunden and Benedict Lane,Vindicating Universalism: Pragmatic Genealogy and Moral Progress,forthcoming
KIRFLA-2,Kate Kirkpatrick,"Femininity, Love, and Alienation: The Genius of \emph{the Second Sex}",2024
QUENEG,Matthieu Queloz,Nietzsche?s English Genealogy of Truthfulness,2021
SMYMKA,Nicholas Smyth,Moral Knowledge and the Genealogy of Error,2017
RUSHOA,Paul Russell,Hume?s Optimism and Williams?s Pessimism From ?Science of Man? to Genealogical Critique,2018
SAAUGH,Martin Saar,"Understanding Genealogy: History, Power, and the Self",2008
BEVWIG,Mark Bevir,What is Genealogy?,2008
GARPSA-14,Georgi Gardiner,"Pragmatism, Skepticism, and Over-Compatibilism: On Michael Hannon?s \emph{What?s the Point of Knowledge}?",forthcoming
LIGTRO-2,Brian Lightbody,The ?Relations of Affect? and ?the Spiritual?,2021
ASHFCH,Samantha Ashenden and David Owen,Foucault Contra Habermas: Recasting the Dialogue Between Genealogy and Critical Theory,1999
LONVR,Guy Longworth,Vindicating Reasons,2022
KATTRO-9,Paul Katsafanas,The Relevance of History for Moral Philosophy: A Study of Nietzsche's Genealogy,2011
LEVHAS,Neil Levy,History as Struggle: Foucault's Genealogy of Genealogy,1998
HOYGPC,David Couzens Hoy,"Genealogy, Phenomenology, Critical Theory",2008
YUNCVG,Tang Yun,Can Virtue Grow Out of Vicious Human Nature? Xunzi?s Genealogy Reconstructed,forthcoming
LEIHSH,Robert S. Leib,"Homo Sacer, Homo Magus, and the Ethics of Philosophical Archaeology",2017
QUEDGA,Matthieu Queloz,Defending Genealogy as Conceptual Reverse-Engineering,2024
VOGGRB,Frieder Vogelmann,"Gegen Responsibilisierung. \""{U}ber Die Herrschaft von Begriffen",2024
WILAGH,Elizabeth A. Wilson,"Affect, Genealogy, History ? Review Symposium on Ruth Leys?s \emph{the Ascent of Affect}",2020
BIEGAG,Thomas Biebricher,Genealogy and Governmentality,2008
